attemptdate,attemptresult,userid,type,defsite,groupname,maxsessionuid
3/12/2020 8:04,LOGIN,HBA1751,AUTHORIZED,LA,ENGINEER,887317
3/12/2020 8:05,LOGOUT,HBA1761,LIMITED,LA,CONTRACTOR TECHNICIAN,887148
3/12/2020 8:05,LOGIN,HBA2169,LIMITED,TX,MAINTENANCE TECHNICIAN,887064
3/12/2020 8:05,LOGIN,HBA2010,AUTHORIZED,TX,STOREROOM CLERK,886586
3/12/2020 8:06,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,887147
3/12/2020 8:06,LOGIN,HBA1926,AUTHORIZED,LA,PLANNER,887228
3/12/2020 8:06,TIMEOUT,HBA2159,AUTHORIZED,LA,SENIOR STOREROOM CLERK,886768
3/12/2020 8:06,LOGOUT,HBA2165,LIMITED,LA,MAINTENANCE SUPERVISOR,886854
3/12/2020 8:06,LOGOUT,HBA1894,AUTHORIZED,TX,PLANNER,887061
3/12/2020 8:06,TIMEOUT,HBA1647,LIMITED,LA,ACCOUNTING,887312
3/12/2020 8:07,LOGOUT,HBA1609,LIMITED,LA,CONTRACTOR SUPERVISOR,886583
3/12/2020 8:07,TIMEOUT,HBA2169,LIMITED,TX,MAINTENANCE TECHNICIAN,887064
3/12/2020 8:07,LOGIN,HBA1867,AUTHORIZED,LA,PLANNER,887065
3/12/2020 8:07,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,887318
3/12/2020 8:07,LOGIN,HBA1871,LIMITED,TX,MAINTENANCE TECHNICIAN,887066
3/12/2020 8:07,LOGOUT,HBA1871,LIMITED,TX,MAINTENANCE TECHNICIAN,887066
3/12/2020 8:07,LOGIN,HBA1871,LIMITED,TX,MAINTENANCE TECHNICIAN,887067
3/12/2020 8:07,LOGIN,HBA1736,AUTHORIZED,LA,PLANNER,886957
3/12/2020 8:08,TIMEOUT,HBA2129,AUTHORIZED,TX,PLANNER,886694
3/12/2020 8:08,LOGIN,HBA2159,AUTHORIZED,LA,SENIOR STOREROOM CLERK,886778
3/12/2020 8:08,SYSLOGOUT,HBA1615,LIMITED,TX,MAINTENANCE TECHNICIAN,887109
3/12/2020 8:10,LOGOUT,HBA1751,AUTHORIZED,LA,ENGINEER,887317
3/12/2020 8:10,LOGIN,HBA1751,AUTHORIZED,LA,ENGINEER,887319
3/12/2020 8:10,LOGOUT,HBA1751,AUTHORIZED,LA,ENGINEER,887319
3/12/2020 8:10,TIMEOUT,HBA1629,AUTHORIZED,TX,PLANNER,886943
3/12/2020 8:11,LOGIN,HBA1751,AUTHORIZED,LA,ENGINEER,887320
3/12/2020 8:11,LOGIN,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,886958
3/12/2020 8:11,LOGIN,HBA1629,AUTHORIZED,TX,PLANNER,886959
3/12/2020 8:11,LOGOUT,HBA1775,LIMITED,LA,MAINTENANCE TECHNICIAN,886585
3/12/2020 8:12,LOGOUT,HBA1772,AUTHORIZED,TX,ENGINEER,887315
3/12/2020 8:12,LOGIN,HBA1918,LIMITED,TX,QUICK REPORTING USER,886587
3/12/2020 8:12,LOGIN,HBA1710,AUTHORIZED,TX,PLANNER,887149
3/12/2020 8:12,LOGOUT,HBA1710,AUTHORIZED,TX,PLANNER,887149
3/12/2020 8:12,LOGIN,HBA1710,AUTHORIZED,TX,PLANNER,887150
3/12/2020 8:13,LOGOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,886958
3/12/2020 8:13,LOGIN,HBA1704,LIMITED,LA,CONTRACTOR TECHNICIAN,886960
3/12/2020 8:13,LOGIN,HBA1898,LIMITED,TX,MAINTENANCE TECHNICIAN,887229
3/12/2020 8:15,LOGIN,HBA1960,AUTHORIZED,LA,PLANNER,886862
3/12/2020 8:15,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,887318
3/12/2020 8:15,LOGIN,HBA1839,AUTHORIZED,LA,MASTER DATA,886779
3/12/2020 8:16,LOGIN,HBA1938,AUTHORIZED,LA,ENGINEER,887321
3/12/2020 8:16,TIMEOUT,HBA1864,AUTHORIZED,TX,PLANNER,886948
3/12/2020 8:16,TIMEOUT,HBA1921,EXPRESS,TX,MAINTENANCE TECHNICIAN,887136
3/12/2020 8:16,TIMEOUT,HBA1635,LIMITED,LA,MAINTENANCE TECHNICIAN,886775
3/12/2020 8:17,LOGIN,HBA2129,AUTHORIZED,TX,PLANNER,887322
3/12/2020 8:17,LOGOUT,HBA1839,AUTHORIZED,LA,MASTER DATA,886779
3/12/2020 8:17,LOGOUT,HBA2010,AUTHORIZED,TX,STOREROOM CLERK,886586
3/12/2020 8:17,LOGIN,HBA2010,AUTHORIZED,TX,STOREROOM CLERK,886588
3/12/2020 8:17,LOGOUT,HBA2010,AUTHORIZED,TX,STOREROOM CLERK,886588
3/12/2020 8:17,LOGIN,HBA2010,AUTHORIZED,TX,STOREROOM CLERK,886589
3/12/2020 8:17,TIMEOUT,HBA1729,LIMITED,LA,MAINTENANCE TECHNICIAN,886855
3/12/2020 8:18,LOGIN,HBA1673,LIMITED,LA,PURCHASING MANAGER,887151
3/12/2020 8:21,LOGIN,HBA1864,AUTHORIZED,TX,PLANNER,886961
3/12/2020 8:22,LOGIN,HBA1829,AUTHORIZED,TX,ENGINEER,886590
3/12/2020 8:22,LOGIN,HBA2090,LIMITED,LA,MAINTENANCE TECHNICIAN,886591
3/12/2020 8:23,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,887068
3/12/2020 8:23,LOGIN,HBA2134,LIMITED,TX,ACCOUNTING,887230
3/12/2020 8:23,LOGIN,HBA2086,AUTHORIZED,TX,MASTER DATA,886863
3/12/2020 8:24,TIMEOUT,HBA1960,AUTHORIZED,LA,PLANNER,886862
3/12/2020 8:24,TIMEOUT,HBA1878,LIMITED,TX,MAINTENANCE TECHNICIAN,886861
3/12/2020 8:24,TIMEOUT,HBA2073,LIMITED,LA,CONTRACTOR SUPERVISOR,887309
3/12/2020 8:25,LOGOUT,HBA1829,AUTHORIZED,TX,ENGINEER,886590
3/12/2020 8:25,TIMEOUT,HBA2010,AUTHORIZED,TX,STOREROOM CLERK,886589
3/12/2020 8:25,TIMEOUT,HBA1824,LIMITED,LA,MAINTENANCE TECHNICIAN,886859
3/12/2020 8:25,TIMEOUT,HBA2047,LIMITED,TX,MAINTENANCE TECHNICIAN,886699
3/12/2020 8:25,LOGIN,HBA1993,AUTHORIZED,TX,PLANNER,887069
3/12/2020 8:26,TIMEOUT,HBA2015,LIMITED,TX,QUICK REPORTING USER,886777
3/12/2020 8:26,LOGIN,HBA1870,LIMITED,LA,MAINTENANCE TECHNICIAN,887323
3/12/2020 8:26,LOGIN,HBA1855,AUTHORIZED,LA,CONTRACTOR PLANNER,886592
3/12/2020 8:26,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,887152
3/12/2020 8:26,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,887153
3/12/2020 8:26,TIMEOUT,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,886776
3/12/2020 8:26,TIMEOUT,HBA1898,LIMITED,TX,MAINTENANCE TECHNICIAN,887229
3/12/2020 8:26,SYSLOGOUT,HBA1935,LIMITED,LA,CONTRACTOR SUPERVISOR,887106
3/12/2020 8:27,LOGIN,HBA2104,LIMITED,LA,MAINTENANCE TECHNICIAN,886780
3/12/2020 8:27,LOGIN,HBA1944,LIMITED,TX,MAINTENANCE TECHNICIAN,886593
3/12/2020 8:28,LOGIN,HBA2079,AUTHORIZED,TX,IT ANALYST,886864
3/12/2020 8:28,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,887324
3/12/2020 8:28,TIMEOUT,HBA2144,AUTHORIZED,TX,MASTER DATA,887056
3/12/2020 8:29,TIMEOUT,HBA2134,LIMITED,TX,ACCOUNTING,887230
3/12/2020 8:29,TIMEOUT,HBA1845,AUTHORIZED,LA,SCHEDULER,887141
3/12/2020 8:29,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,887153
3/12/2020 8:29,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,887152
3/12/2020 8:30,TIMEOUT,HBA2160,LIMITED,LA,CONTRACTOR SUPERVISOR,886580
3/12/2020 8:30,LOGOUT,HBA2090,LIMITED,LA,MAINTENANCE TECHNICIAN,886591
3/12/2020 8:30,TIMEOUT,HBA1798,EXPRESS,TX,MAINTENANCE TECHNICIAN,887311
3/12/2020 8:30,LOGIN,HBA1962,LIMITED,LA_PIPE,PIPELINE TECHNICIAN,886865
3/12/2020 8:30,LOGOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,887068
3/12/2020 8:30,SYSLOGOUT,HBA1794,LIMITED,LA,MAINTENANCE SUPERVISOR,886566
3/12/2020 8:31,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,886963
3/12/2020 8:31,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,886964
3/12/2020 8:31,TIMEOUT,HBA1672,LIMITED,TX,MAINTENANCE TECHNICIAN,887143
3/12/2020 8:31,LOGIN,HBA1861,LIMITED,LA,CONTRACTOR SUPERVISOR,887155
3/12/2020 8:32,LOGIN,HBA1861,LIMITED,LA,CONTRACTOR SUPERVISOR,886965
3/12/2020 8:33,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,887324
3/12/2020 8:33,TIMEOUT,HBA1897,AUTHORIZED,LA,PLANNER,887316
3/12/2020 8:34,LOGIN,HBA1635,LIMITED,LA,MAINTENANCE TECHNICIAN,886781
3/12/2020 8:34,TIMEOUT,HBA1926,AUTHORIZED,LA,PLANNER,887228
3/12/2020 8:34,TIMEOUT,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,886848
3/12/2020 8:34,LOGIN,HBA2091,AUTHORIZED,TX,MASTER DATA,886594
3/12/2020 8:34,TIMEOUT,HBA2104,LIMITED,LA,MAINTENANCE TECHNICIAN,886780
3/12/2020 8:35,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,887325
3/12/2020 8:35,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,887326
3/12/2020 8:35,LOGOUT,HBA1962,LIMITED,LA_PIPE,PIPELINE TECHNICIAN,886865
3/12/2020 8:35,LOGOUT,HBA1861,LIMITED,LA,CONTRACTOR SUPERVISOR,887155
3/12/2020 8:36,LOGOUT,HBA1861,LIMITED,LA,CONTRACTOR SUPERVISOR,886965
3/12/2020 8:37,LOGIN,HBA1842,LIMITED,TX,QUICK REPORTING USER,887156
3/12/2020 8:38,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,887325
3/12/2020 8:38,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,887326
3/12/2020 8:38,TIMEOUT,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,886951
3/12/2020 8:39,LOGIN,HBA1926,AUTHORIZED,LA,PLANNER,887231
3/12/2020 8:39,LOGOUT,HBA1926,AUTHORIZED,LA,PLANNER,887231
3/12/2020 8:39,LOGIN,HBA1926,AUTHORIZED,LA,PLANNER,887232
3/12/2020 8:39,LOGIN,HBA1861,LIMITED,LA,CONTRACTOR SUPERVISOR,887070
3/12/2020 8:39,LOGIN,HBA2014,AUTHORIZED,LA,MASTER DATA,887071
3/12/2020 8:39,TIMEOUT,HBA1790,LIMITED,TX,SENIOR STOREROOM CLERK,887063
3/12/2020 8:40,LOGIN,HBA1637,AUTHORIZED,LA,PLANNER,887327
3/12/2020 8:40,LOGIN,HBA1603,LIMITED,LA,MAINTENANCE TECHNICIAN,886866
3/12/2020 8:40,LOGOUT,HBA1637,AUTHORIZED,LA,PLANNER,887327
3/12/2020 8:41,LOGIN,HBA2073,LIMITED,LA,CONTRACTOR SUPERVISOR,887328
3/12/2020 8:41,LOGIN,HBA2048,AUTHORIZED,LA,PLANNER,886782
3/12/2020 8:41,LOGIN,HBA1970,LIMITED,LA,CONTRACTOR SUPERVISOR,887233
3/12/2020 8:42,LOGIN,HBA1722,AUTHORIZED,LA,IT SECURITY,887157
3/12/2020 8:42,LOGOUT,HBA1603,LIMITED,LA,MAINTENANCE TECHNICIAN,886866
3/12/2020 8:43,LOGIN,HBA2112,AUTHORIZED,LA,SCHEDULER,887072
3/12/2020 8:43,TIMEOUT,HBA1704,LIMITED,LA,CONTRACTOR TECHNICIAN,886960
3/12/2020 8:43,LOGIN,HBA2169,LIMITED,TX,MAINTENANCE TECHNICIAN,886595
3/12/2020 8:43,TIMEOUT,HBA1871,LIMITED,TX,MAINTENANCE TECHNICIAN,887067
3/12/2020 8:44,LOGIN,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,886867
3/12/2020 8:44,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,887329
3/12/2020 8:44,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,887330
3/12/2020 8:45,TIMEOUT,HBA2159,AUTHORIZED,LA,SENIOR STOREROOM CLERK,886778
3/12/2020 8:45,TIMEOUT,HBA1656,AUTHORIZED,TX,PLANNER,887140
3/12/2020 8:46,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,887158
3/12/2020 8:46,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,887159
3/12/2020 8:47,LOGIN,HBA1773,AUTHORIZED,TX,ENGINEER,887160
3/12/2020 8:47,TIMEOUT,HBA1938,AUTHORIZED,LA,ENGINEER,887321
3/12/2020 8:47,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,887329
3/12/2020 8:47,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,887330
3/12/2020 8:48,SYSLOGOUT,HBA1736,AUTHORIZED,LA,PLANNER,886940
3/12/2020 8:48,LOGOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,887072
3/12/2020 8:48,LOGOUT,HBA1842,LIMITED,TX,QUICK REPORTING USER,887156
3/12/2020 8:49,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,887158
3/12/2020 8:50,LOGIN,HBA2159,AUTHORIZED,LA,SENIOR STOREROOM CLERK,886783
3/12/2020 8:50,LOGIN,HBA1675,LIMITED,TX,MAINTENANCE TECHNICIAN,886966
3/12/2020 8:52,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,887159
3/12/2020 8:53,LOGIN,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,886967
3/12/2020 8:53,LOGIN,HBA1756,AUTHORIZED,LA,PLANNER,887331
3/12/2020 8:53,LOGIN,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,886868
3/12/2020 8:53,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,887161
3/12/2020 8:53,LOGIN,HBA1756,AUTHORIZED,LA,PLANNER,887234
3/12/2020 8:54,TIMEOUT,HBA1673,LIMITED,LA,PURCHASING MANAGER,887151
3/12/2020 8:55,TIMEOUT,HBA2169,LIMITED,TX,MAINTENANCE TECHNICIAN,886595
3/12/2020 8:56,LOGOUT,HBA2142,LIMITED,LA,MAINTENANCE SUPERVISOR,886868
3/12/2020 8:56,TIMEOUT,HBA1870,LIMITED,LA,MAINTENANCE TECHNICIAN,887323
3/12/2020 8:56,LOGIN,HBA1908,AUTHORIZED,TX,ENGINEER,887235
3/12/2020 8:57,LOGIN,HBA2160,LIMITED,LA,CONTRACTOR SUPERVISOR,886596
3/12/2020 8:57,LOGIN,HBA1759,LIMITED,TX,MAINTENANCE TECHNICIAN,887332
3/12/2020 8:58,TIMEOUT,HBA2079,AUTHORIZED,TX,IT ANALYST,886864
3/12/2020 8:58,TIMEOUT,HBA1970,LIMITED,LA,CONTRACTOR SUPERVISOR,887233
3/12/2020 8:59,LOGIN,HBA2079,AUTHORIZED,TX,IT ANALYST,886869
3/12/2020 8:59,LOGIN,HBA1772,AUTHORIZED,TX,ENGINEER,887333
3/12/2020 8:59,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,887335
3/12/2020 8:59,LOGIN,HBA1907,AUTHORIZED,LA,SCHEDULER,887334
3/12/2020 8:59,LOGIN,HBA2163,LIMITED,TX,MAINTENANCE SUPERVISOR,886968
3/12/2020 8:59,TIMEOUT,HBA1759,LIMITED,TX,MAINTENANCE TECHNICIAN,887332
3/12/2020 9:00,TIMEOUT,HBA1894,AUTHORIZED,TX,PLANNER,887222
3/12/2020 9:00,TIMEOUT,HBA2036,AUTHORIZED,LA,PLANNER,887113
3/12/2020 9:01,LOGIN,HBA2088,AUTHORIZED,TX,STOREROOM CLERK,886784
3/12/2020 9:01,TIMEOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,886963
3/12/2020 9:01,LOGIN,HBA1893,AUTHORIZED,LA,PLANNER,886785
3/12/2020 9:01,LOGOUT,HBA1893,AUTHORIZED,LA,PLANNER,886785
3/12/2020 9:01,TIMEOUT,HBA1944,LIMITED,TX,MAINTENANCE TECHNICIAN,886593
3/12/2020 9:01,LOGIN,HBA1624,LIMITED,LA,MAINTENANCE SUPERVISOR,886969
3/12/2020 9:01,SYSLOGOUT,HBA1910,LIMITED,LA,MAINTENANCE TECHNICIAN,887117
3/12/2020 9:02,LOGIN,HBA1972,AUTHORIZED,TX,STOREROOM CLERK,886870
3/12/2020 9:02,LOGIN,HBA1647,LIMITED,LA,ACCOUNTING,887336
3/12/2020 9:02,LOGOUT,HBA1647,LIMITED,LA,ACCOUNTING,887336
3/12/2020 9:02,LOGOUT,HBA2079,AUTHORIZED,TX,IT ANALYST,886869
3/12/2020 9:02,LOGIN,HBA1824,LIMITED,LA,MAINTENANCE TECHNICIAN,886871
3/12/2020 9:02,TIMEOUT,HBA2095,AUTHORIZED,TX,PLANNER,887211
3/12/2020 9:02,LOGIN,HBA1647,LIMITED,LA,ACCOUNTING,887337
3/12/2020 9:02,SYSLOGOUT,HBA1970,LIMITED,LA,CONTRACTOR SUPERVISOR,887215
3/12/2020 9:02,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,887335
3/12/2020 9:02,LOGOUT,HBA1907,AUTHORIZED,LA,SCHEDULER,887334
3/12/2020 9:03,LOGIN,HBA2036,AUTHORIZED,LA,PLANNER,886597
3/12/2020 9:03,TIMEOUT,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,886574
3/12/2020 9:03,TIMEOUT,HBA2088,AUTHORIZED,TX,STOREROOM CLERK,886784
3/12/2020 9:04,LOGIN,HBA1894,AUTHORIZED,TX,PLANNER,887236
3/12/2020 9:04,LOGIN,HBA2095,AUTHORIZED,TX,PLANNER,887237
3/12/2020 9:04,SYSLOGOUT,HBA1871,LIMITED,TX,MAINTENANCE TECHNICIAN,887049
3/12/2020 9:05,LOGIN,HBA2158,AUTHORIZED,LA,IT ANALYST,886970
3/12/2020 9:05,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,887338
3/12/2020 9:06,TIMEOUT,HBA2091,AUTHORIZED,TX,MASTER DATA,886594
3/12/2020 9:06,LOGIN,HBA1842,LIMITED,TX,QUICK REPORTING USER,887238
3/12/2020 9:06,LOGIN,HBA1656,AUTHORIZED,TX,PLANNER,887162
3/12/2020 9:06,LOGIN,HBA2108,AUTHORIZED,LA,MASTER DATA,887339
3/12/2020 9:07,TIMEOUT,HBA1751,AUTHORIZED,LA,ENGINEER,887320
3/12/2020 9:07,LOGIN,HBA2035,EXPRESS,TX,MAINTENANCE TECHNICIAN,886598
3/12/2020 9:07,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,887161
3/12/2020 9:08,TIMEOUT,HBA2066,AUTHORIZED,TX,PLANNER,886582
3/12/2020 9:08,TIMEOUT,HBA2112,AUTHORIZED,LA,SCHEDULER,886964
3/12/2020 9:08,TIMEOUT,HBA1972,AUTHORIZED,TX,STOREROOM CLERK,886870
3/12/2020 9:08,LOGIN,HBA2165,LIMITED,LA,MAINTENANCE SUPERVISOR,886872
3/12/2020 9:08,LOGIN,HBA2066,AUTHORIZED,TX,PLANNER,886599
3/12/2020 9:09,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,887338
3/12/2020 9:09,TIMEOUT,HBA1926,AUTHORIZED,LA,PLANNER,887232
3/12/2020 9:09,LOGIN,HBA1902,LIMITED,LA,CONTRACTOR SUPERVISOR,886786
3/12/2020 9:10,LOGIN,HBA2158,AUTHORIZED,LA,IT ANALYST,887076
3/12/2020 9:11,TIMEOUT,HBA1647,LIMITED,LA,ACCOUNTING,887337
3/12/2020 9:11,TIMEOUT,HBA1918,LIMITED,TX,QUICK REPORTING USER,886587
3/12/2020 9:11,TIMEOUT,HBA2073,LIMITED,LA,CONTRACTOR SUPERVISOR,887328
3/12/2020 9:11,TIMEOUT,HBA1635,LIMITED,LA,MAINTENANCE TECHNICIAN,886781
3/12/2020 9:11,LOGIN,HBA2079,AUTHORIZED,TX,IT ANALYST,886873
3/12/2020 9:11,TIMEOUT,HBA1837,LIMITED,LA,CONTRACTOR SUPERVISOR,887307
3/12/2020 9:12,LOGIN,HBA1609,LIMITED,LA,CONTRACTOR SUPERVISOR,887163
3/12/2020 9:12,LOGIN,HBA1897,AUTHORIZED,LA,PLANNER,887340
3/12/2020 9:12,LOGIN,HBA1751,AUTHORIZED,LA,ENGINEER,887341
3/12/2020 9:12,LOGIN,HBA2048,AUTHORIZED,LA,PLANNER,887077
3/12/2020 9:12,TIMEOUT,HBA1722,AUTHORIZED,LA,IT SECURITY,887157
3/12/2020 9:12,LOGOUT,HBA1902,LIMITED,LA,CONTRACTOR SUPERVISOR,886786
3/12/2020 9:13,TIMEOUT,HBA1609,LIMITED,LA,CONTRACTOR SUPERVISOR,887225
3/12/2020 9:13,LOGIN,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,886971
3/12/2020 9:13,TIMEOUT,HBA1947,AUTHORIZED,LA,SENIOR STOREROOM CLERK,887306
3/12/2020 9:13,LOGIN,HBA1822,AUTHORIZED,LA,STOREROOM CLERK,886600
3/12/2020 9:15,LOGIN,HBA1675,LIMITED,TX,MAINTENANCE TECHNICIAN,886874
3/12/2020 9:16,TIMEOUT,HBA1772,AUTHORIZED,TX,ENGINEER,887333
3/12/2020 9:16,TIMEOUT,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,887226
3/12/2020 9:16,LOGIN,HBA1865,LIMITED,TX,MAINTENANCE TECHNICIAN,886787
3/12/2020 9:17,TIMEOUT,HBA1751,AUTHORIZED,LA,ENGINEER,887341
3/12/2020 9:17,LOGOUT,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,886971
3/12/2020 9:17,SYSLOGOUT,HBA1642,LIMITED,TX,MAINTENANCE TECHNICIAN,886686
3/12/2020 9:18,LOGIN,HBA1871,LIMITED,TX,MAINTENANCE TECHNICIAN,887078
3/12/2020 9:18,TIMEOUT,HBA2048,AUTHORIZED,LA,PLANNER,887077
3/12/2020 9:20,LOGIN,HBA2003,AUTHORIZED,LA,SCHEDULER,886972
3/12/2020 9:20,LOGIN,HBA1759,LIMITED,TX,MAINTENANCE TECHNICIAN,886788
3/12/2020 9:21,LOGIN,HBA2003,AUTHORIZED,LA,SCHEDULER,887342
3/12/2020 9:21,TIMEOUT,HBA1626,EXPRESS,TX,MAINTENANCE TECHNICIAN,886856
3/12/2020 9:22,LOGIN,HBA1893,AUTHORIZED,LA,PLANNER,886789
3/12/2020 9:22,LOGOUT,HBA1893,AUTHORIZED,LA,PLANNER,886789
3/12/2020 9:22,LOGIN,HBA1893,AUTHORIZED,LA,PLANNER,886790
3/12/2020 9:22,LOGIN,HBA2049,LIMITED,LA,QUICK REPORTING USER,887402
3/12/2020 9:22,LOGOUT,HBA1776,AUTHORIZED,TX,SCHEDULER,886571
3/12/2020 9:23,LOGIN,HBA1790,LIMITED,TX,SENIOR STOREROOM CLERK,887079
3/12/2020 9:23,LOGIN,HBA1751,AUTHORIZED,LA,ENGINEER,887343
3/12/2020 9:23,LOGOUT,HBA1751,AUTHORIZED,LA,ENGINEER,887343
3/12/2020 9:23,LOGIN,HBA1751,AUTHORIZED,LA,ENGINEER,887344
3/12/2020 9:23,LOGIN,HBA1902,LIMITED,LA,CONTRACTOR SUPERVISOR,887164
3/12/2020 9:23,LOGIN,HBA1818,LIMITED,LA,CONTRACTOR,886973
3/12/2020 9:24,LOGIN,HBA1898,LIMITED,TX,MAINTENANCE TECHNICIAN,887239
3/12/2020 9:24,LOGIN,HBA2143,LIMITED,LA,MAINTENANCE TECHNICIAN,886974
3/12/2020 9:25,LOGIN,HBA1756,AUTHORIZED,LA,PLANNER,886875
3/12/2020 9:26,TIMEOUT,HBA1736,AUTHORIZED,LA,PLANNER,886957
3/12/2020 9:26,TIMEOUT,HBA1756,AUTHORIZED,LA,PLANNER,887234
3/12/2020 9:27,TIMEOUT,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,886867
3/12/2020 9:27,LOGIN,HBA1968,LIMITED,LA,MAINTENANCE TECHNICIAN,887240
3/12/2020 9:27,LOGOUT,HBA1902,LIMITED,LA,CONTRACTOR SUPERVISOR,887164
3/12/2020 9:27,LOGIN,HBA1902,LIMITED,LA,CONTRACTOR SUPERVISOR,887165
3/12/2020 9:28,LOGOUT,HBA2003,AUTHORIZED,LA,SCHEDULER,886972
3/12/2020 9:28,LOGOUT,HBA1695,LIMITED,LA,MAINTENANCE TECHNICIAN,887217
3/12/2020 9:28,LOGOUT,HBA1894,AUTHORIZED,TX,PLANNER,887236
3/12/2020 9:28,LOGIN,HBA1921,EXPRESS,TX,MAINTENANCE TECHNICIAN,887166
3/12/2020 9:28,LOGOUT,HBA1902,LIMITED,LA,CONTRACTOR SUPERVISOR,887165
3/12/2020 9:29,LOGIN,HBA2031,AUTHORIZED,TX,MASTER DATA,887345
3/12/2020 9:30,TIMEOUT,HBA1920,LIMITED,LA,MAINTENANCE TECHNICIAN,887214
3/12/2020 9:30,TIMEOUT,HBA1921,EXPRESS,TX,MAINTENANCE TECHNICIAN,887166
3/12/2020 9:30,LOGIN,HBA2077,LIMITED,LA,MAINTENANCE SUPERVISOR,886876
3/12/2020 9:31,LOGIN,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,886877
3/12/2020 9:31,LOGIN,HBA2018,LIMITED,TX,MAINTENANCE TECHNICIAN,886791
3/12/2020 9:31,TIMEOUT,HBA2163,LIMITED,TX,MAINTENANCE SUPERVISOR,886968
3/12/2020 9:34,LOGIN,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,887403
3/12/2020 9:34,LOGIN,HBA1972,AUTHORIZED,TX,STOREROOM CLERK,886878
3/12/2020 9:34,LOGOUT,HBA1972,AUTHORIZED,TX,STOREROOM CLERK,886878
3/12/2020 9:34,LOGIN,HBA1972,AUTHORIZED,TX,STOREROOM CLERK,886879
3/12/2020 9:34,TIMEOUT,HBA2095,AUTHORIZED,TX,PLANNER,887237
3/12/2020 9:34,TIMEOUT,HBA1824,LIMITED,LA,MAINTENANCE TECHNICIAN,886871
3/12/2020 9:35,LOGIN,HBA1766,AUTHORIZED,LA,STOREROOM CLERK,887241
3/12/2020 9:36,TIMEOUT,HBA1880,LIMITED,LA,SENIOR STOREROOM CLERK,886967
3/12/2020 9:36,LOGIN,HBA1635,LIMITED,LA,MAINTENANCE TECHNICIAN,886792
3/12/2020 9:36,TIMEOUT,HBA2108,AUTHORIZED,LA,MASTER DATA,887339
3/12/2020 9:37,TIMEOUT,HBA2160,LIMITED,LA,CONTRACTOR SUPERVISOR,886596
3/12/2020 9:38,LOGIN,HBA1776,AUTHORIZED,TX,SCHEDULER,887080
3/12/2020 9:38,LOGOUT,HBA1796,LIMITED,LA,MAINTENANCE SUPERVISOR,887403
3/12/2020 9:38,LOGIN,HBA2144,AUTHORIZED,TX,MASTER DATA,887081
